transaction_id,timestamp,amount,transaction_hour,transaction_day,customer_age,customer_transaction_count_24h,customer_avg_amount,amount_deviation,is_new_device,is_new_location,distance_from_usual_location,failed_attempts_24h,transactions_last_10min,payment_method,merchant_category,customer_account_age_days,previous_chargebacks,ip_risk_score,device_risk_score,velocity_score,fraud_label
TXN100168,2026-08-27 17:10:11,2258.02,17,3,30,2,2814.92,0.8,0,0,8.6,0,1,DEBIT_CARD,travel,340,0,0.102,0.197,0.26,0
TXN100169,2026-08-25 14:04:31,3953.58,14,1,24,2,5571.53,0.71,0,1,23.7,3,0,NET_BANKING,ecommerce,635,0,0.188,0.16,0.06,0
TXN100170,2026-08-20 14:55:15,1467.1,14,3,18,4,1563.75,0.94,0,0,5.0,0,1,CREDIT_CARD,ecommerce,213,0,0.01,0.295,0.32,0
TXN100171,2026-08-18 00:24:23,3000.92,0,1,27,3,2743.59,1.09,1,0,1.4,0,0,UPI,luxury,39,0,0.087,0.112,0.09,0
TXN100172,2026-08-05 18:04:53,2227.24,18,2,60,3,2257.21,0.99,0,1,267.9,0,0,UPI,ecommerce,452,0,0.315,0.112,0.09,0
TXN100173,2026-08-14 04:43:33,670.28,4,4,18,2,676.71,0.99,0,0,11.4,0,0,DEBIT_CARD,ecommerce,627,0,0.263,0.123,0.06,0
TXN100174,2026-08-20 19:25:40,635.29,19,3,38,2,1084.22,0.59,0,0,4.7,0,0,CREDIT_CARD,grocery,441,0,0.055,0.1,0.06,0
TXN100175,2026-09-03 01:33:41,2287.92,1,3,31,3,1637.65,1.4,0,0,1.3,4,0,UPI,utilities,60,0,0.103,0.172,0.09,0
TXN100176,2026-08-23 08:24:08,691.86,8,6,18,3,833.44,0.83,0,0,3.6,0,0,CREDIT_CARD,grocery,506,0,0.484,0.133,0.09,0
TXN100177,2026-08-07 20:57:50,508.64,20,4,30,5,961.53,0.53,0,1,46.7,3,0,UPI,utilities,29,0,0.215,0.266,0.15,0
TXN100178,2026-08-19 09:46:19,2557.23,9,2,38,5,2301.6,1.11,0,0,11.5,0,0,UPI,grocery,78,0,0.312,0.11,0.15,0
TXN100179,2026-08-27 22:11:57,701.2,22,3,51,6,586.72,1.2,0,0,9.0,0,0,DEBIT_CARD,ecommerce,62,0,0.34,0.041,0.18,0
TXN100180,2026-08-28 13:09:48,685.52,13,4,27,4,408.15,1.68,0,0,10.8,0,0,UPI,utilities,1112,0,0.215,0.318,0.12,0
TXN100181,2026-08-11 19:24:10,1909.73,19,1,34,1,1492.78,1.28,0,1,243.6,2,0,DEBIT_CARD,ecommerce,247,0,0.167,0.328,0.03,0
TXN100182,2026-08-28 07:44:19,1517.3,7,4,37,3,2848.31,0.53,0,0,5.9,0,0,UPI,electronics,269,0,0.027,0.372,0.09,0
TXN100183,2026-08-22 00:58:21,889.34,0,5,32,1,906.15,0.98,1,0,7.4,0,0,UPI,grocery,405,0,0.289,0.06,0.03,0
TXN100184,2026-08-08 23:53:10,832.29,23,5,35,1,1137.63,0.73,0,0,6.9,0,0,UPI,ecommerce,558,0,0.333,0.202,0.03,0
TXN100185,2026-09-02 04:41:16,1817.12,4,2,35,1,1041.99,1.74,0,0,10.2,0,0,WALLET,electronics,732,0,0.447,0.123,0.03,0
TXN100186,2026-08-24 21:59:51,1022.88,21,0,41,1,844.94,1.21,0,0,10.9,0,0,DEBIT_CARD,travel,689,0,0.112,0.138,0.03,0
TXN100187,2026-08-22 10:02:43,1585.1,10,5,51,7,1511.03,1.05,1,0,10.0,0,2,UPI,grocery,650,0,0.06,0.186,0.61,0
TXN100188,2026-08-24 17:44:44,1989.74,17,0,26,3,1719.67,1.16,0,0,10.4,0,2,DEBIT_CARD,electronics,380,0,0.451,0.291,0.49,0
TXN100189,2026-08-07 04:16:05,5864.61,4,4,47,2,2134.7,2.75,0,0,4.9,0,0,UPI,luxury,50,0,0.293,0.248,0.06,0
TXN100190,2026-09-03 10:58:27,959.71,10,3,49,2,979.8,0.98,0,0,10.5,0,1,WALLET,travel,359,0,0.347,0.161,0.26,0
TXN100191,2026-08-10 10:35:56,1563.32,10,0,41,5,1572.06,0.99,0,1,126.0,0,5,UPI,grocery,127,0,0.25,0.253,1.0,1
TXN100192,2026-08-28 07:30:24,1177.84,7,4,35,5,5050.67,0.23,0,0,10.6,1,0,WALLET,ecommerce,672,0,0.062,0.081,0.15,0
TXN100193,2026-08-08 01:33:43,1121.78,1,5,18,3,3423.01,0.33,1,0,9.7,2,0,UPI,electronics,109,0,0.396,0.115,0.09,0
TXN100194,2026-08-26 07:19:27,3939.54,7,2,39,4,1820.46,2.16,0,0,4.2,0,1,DEBIT_CARD,ecommerce,284,0,0.093,0.308,0.32,0
TXN100195,2026-08-22 22:46:55,1455.09,22,5,25,4,5651.05,0.26,1,0,11.6,2,0,CREDIT_CARD,grocery,30,0,0.14,0.073,0.12,0
TXN100196,2026-08-17 18:56:51,2343.14,18,0,28,1,2279.53,1.03,0,0,8.6,0,0,CREDIT_CARD,grocery,177,0,0.102,0.162,0.03,0
TXN100197,2026-08-14 03:33:00,585.07,3,4,27,2,1049.65,0.56,0,0,11.7,2,1,UPI,ecommerce,159,0,0.262,0.212,0.26,1
TXN100198,2026-08-17 17:33:26,6591.04,17,0,33,4,4176.96,1.58,0,0,3.5,0,0,NET_BANKING,ecommerce,120,0,0.019,0.29,0.12,0
TXN100199,2026-08-06 23:47:06,515.29,23,3,35,4,509.92,1.01,0,0,5.6,0,2,DEBIT_CARD,grocery,112,0,0.027,0.137,0.52,0
TXN100200,2026-08-07 21:35:16,838.78,21,4,18,2,2482.35,0.34,0,0,9.5,0,0,CREDIT_CARD,ecommerce,172,0,0.181,0.116,0.06,0
TXN100201,2026-08-23 18:25:00,2027.01,18,6,42,1,3484.01,0.58,0,0,12.0,0,0,CREDIT_CARD,grocery,36,0,0.267,0.338,0.03,0
TXN100202,2026-08-30 05:56:49,1021.15,5,6,46,1,1059.26,0.96,0,0,11.1,0,0,WALLET,electronics,363,0,0.493,0.115,0.03,0
TXN100203,2026-08-23 09:16:38,551.74,9,6,18,2,303.57,1.82,0,0,10.1,1,0,NET_BANKING,grocery,25,0,0.262,0.325,0.06,0
TXN100204,2026-08-11 02:28:23,1371.56,2,1,32,3,1996.67,0.69,0,0,0.6,0,1,UPI,ecommerce,62,0,0.209,0.162,0.29,0
TXN100205,2026-08-31 05:08:16,7557.03,5,0,37,3,2464.88,3.07,0,0,10.0,0,0,WALLET,ecommerce,62,0,0.443,0.218,0.09,0
TXN100206,2026-08-09 20:30:30,856.93,20,6,29,3,1128.38,0.76,0,0,9.1,0,0,UPI,travel,312,0,0.126,0.248,0.09,0
TXN100207,2026-09-02 19:51:38,2987.66,19,2,21,2,4214.35,0.71,0,0,5.1,0,0,UPI,ecommerce,63,0,0.086,0.03,0.06,0
TXN100208,2026-08-19 02:57:14,5579.86,2,2,53,7,4789.39,1.17,1,0,8.3,0,3,DEBIT_CARD,utilities,665,0,0.03,0.184,0.81,0
TXN100209,2026-09-01 19:44:09,8445.51,19,1,52,1,3538.57,2.39,0,0,2.8,0,0,UPI,utilities,90,0,0.025,0.027,0.03,0
TXN100210,2026-09-03 09:16:48,937.63,9,3,36,3,1122.0,0.84,0,0,4.5,0,0,WALLET,grocery,54,0,0.279,0.098,0.09,0
TXN100211,2026-08-16 07:01:17,2304.7,7,6,28,4,2115.39,1.09,0,0,5.2,0,0,UPI,ecommerce,135,0,0.223,0.155,0.12,0
TXN100212,2026-08-31 08:52:28,1477.67,8,0,36,0,1151.77,1.28,0,0,7.0,0,0,UPI,grocery,157,0,0.055,0.125,0.0,0
TXN100213,2026-08-13 04:55:20,1483.34,4,3,40,5,3534.09,0.42,0,0,11.9,0,0,CREDIT_CARD,ecommerce,179,0,0.178,0.209,0.15,0
TXN100214,2026-08-08 10:19:52,4992.23,10,5,61,2,5916.9,0.84,0,0,4.9,2,0,WALLET,gaming,293,0,0.065,0.034,0.06,0
TXN100215,2026-08-23 21:23:08,2325.49,21,6,21,1,962.05,2.42,0,0,2.9,0,0,NET_BANKING,luxury,1328,0,0.101,0.244,0.03,0
TXN100216,2026-08-16 12:25:41,2771.76,12,6,37,2,1314.55,2.11,1,0,9.3,0,1,NET_BANKING,grocery,441,0,0.298,0.284,0.26,0
TXN100217,2026-09-03 06:24:36,2658.44,6,3,36,4,1452.73,1.83,0,0,5.5,0,0,CREDIT_CARD,ecommerce,808,0,0.314,0.147,0.12,0
TXN100218,2026-08-19 02:30:53,1052.83,2,2,41,2,2020.13,0.52,0,0,5.0,1,1,UPI,utilities,421,0,0.096,0.072,0.26,0
TXN100219,2026-08-31 15:59:38,2974.19,15,0,24,7,2207.55,1.35,0,0,6.1,0,2,CREDIT_CARD,travel,168,0,0.158,0.05,0.61,0
TXN100220,2026-08-08 15:51:25,1933.04,15,5,28,3,1649.6,1.17,0,0,3.7,0,0,WALLET,electronics,82,0,0.254,0.425,0.09,0
TXN100221,2026-08-27 17:10:57,843.85,17,3,39,3,1482.96,0.57,1,0,2.1,0,0,NET_BANKING,travel,131,0,0.267,0.04,0.09,0
TXN100222,2026-08-09 23:51:22,3599.23,23,6,43,4,5327.74,0.68,0,0,0.2,0,0,UPI,utilities,101,0,0.28,0.151,0.12,0
TXN100223,2026-08-11 01:50:08,1894.98,1,1,27,1,2521.07,0.75,0,0,3.1,0,0,UPI,ecommerce,543,0,0.077,0.401,0.03,0
TXN100224,2026-08-11 18:13:50,4169.8,18,1,30,3,2885.07,1.45,0,0,1.7,0,0,UPI,grocery,38,0,0.228,0.083,0.09,0
TXN100225,2026-08-17 12:34:24,387.98,12,0,35,3,1068.56,0.36,0,0,1.8,0,0,UPI,ecommerce,40,0,0.033,0.019,0.09,0
TXN100226,2026-08-24 23:28:03,1140.16,23,0,22,2,1955.36,0.58,0,0,7.3,0,1,CREDIT_CARD,ecommerce,605,0,0.179,0.272,0.26,0
TXN100227,2026-08-10 03:42:25,3262.27,3,0,40,2,1809.07,1.8,0,1,27.2,0,0,DEBIT_CARD,ecommerce,31,0,0.027,0.329,0.06,0
TXN100228,2026-08-09 17:45:05,1971.9,17,6,48,3,1638.15,1.2,1,1,92.6,0,0,DEBIT_CARD,electronics,149,0,0.06,0.469,0.09,0
TXN100229,2026-09-02 11:00:12,7038.16,11,2,42,3,6691.8,1.05,0,0,4.3,0,0,UPI,grocery,313,0,0.097,0.165,0.09,0
TXN100230,2026-08-24 23:38:44,923.06,23,0,32,1,1004.87,0.92,0,1,178.3,0,0,CREDIT_CARD,utilities,523,1,0.478,0.04,0.03,0
TXN100231,2026-08-20 13:37:26,1427.52,13,3,21,5,672.56,2.12,1,1,57.3,0,0,UPI,travel,532,0,0.373,0.201,0.15,0
TXN100232,2026-08-13 19:01:39,2298.19,19,3,18,3,1776.45,1.29,1,0,10.5,0,1,NET_BANKING,ecommerce,175,0,0.424,0.111,0.29,0
TXN100233,2026-08-19 09:56:44,480.47,9,2,38,6,1274.4,0.38,0,1,277.1,0,0,UPI,ecommerce,19,0,0.161,0.234,0.18,0
TXN100234,2026-08-15 01:33:39,3286.18,1,5,19,1,7067.64,0.46,0,1,71.2,0,0,NET_BANKING,grocery,13,0,0.071,0.261,0.03,0
TXN100235,2026-08-23 05:32:28,754.11,5,6,36,2,1751.25,0.43,1,0,5.1,0,0,WALLET,ecommerce,198,0,0.076,0.206,0.06,0
TXN100236,2026-08-07 00:37:32,983.92,0,4,42,2,2542.45,0.39,0,0,11.8,0,0,UPI,luxury,482,0,0.126,0.127,0.06,0
TXN100237,2026-08-19 06:06:14,1992.13,6,2,33,1,2736.63,0.73,1,0,5.9,0,0,UPI,electronics,281,0,0.158,0.117,0.03,0
TXN100238,2026-08-15 03:53:01,1483.72,3,5,39,0,652.71,2.27,0,0,5.0,0,0,NET_BANKING,ecommerce,51,0,0.088,0.033,0.0,0
TXN100239,2026-08-06 22:19:58,3571.97,22,3,28,1,1506.55,2.37,0,0,10.3,0,0,NET_BANKING,gaming,64,0,0.013,0.269,0.03,0
TXN100240,2026-08-12 21:22:15,8819.89,21,2,25,4,3022.68,2.92,0,0,5.8,0,1,CREDIT_CARD,electronics,140,0,0.085,0.292,0.32,0
TXN100241,2026-08-29 06:43:22,1931.21,6,5,38,2,1421.88,1.36,0,1,422.9,0,1,UPI,ecommerce,205,0,0.037,0.442,0.26,0
TXN100242,2026-09-01 06:16:23,8873.21,6,1,26,2,4607.9,1.93,0,0,1.6,1,0,CREDIT_CARD,ecommerce,410,0,0.191,0.058,0.06,0
TXN100243,2026-08-22 07:29:50,1547.67,7,5,43,4,682.99,2.27,0,0,6.9,0,0,CREDIT_CARD,utilities,406,0,0.377,0.084,0.12,0
TXN100244,2026-08-28 14:58:42,386.49,14,4,58,3,573.14,0.67,1,0,5.5,0,2,CREDIT_CARD,utilities,29,0,0.13,0.133,0.49,0
TXN100245,2026-08-08 01:11:43,4317.06,1,5,27,1,4819.26,0.9,0,1,75.9,0,0,DEBIT_CARD,utilities,1,1,0.255,0.162,0.03,1
TXN100246,2026-08-27 13:26:16,1503.05,13,3,39,7,1772.48,0.85,0,0,8.8,1,2,UPI,travel,17,0,0.109,0.159,0.61,0
TXN100247,2026-08-27 15:22:03,488.09,15,3,18,5,942.21,0.52,0,1,368.3,0,0,UPI,grocery,115,0,0.161,0.086,0.15,0
TXN100248,2026-09-03 11:55:18,623.98,11,3,23,4,1360.91,0.46,0,0,0.9,0,2,UPI,gaming,739,0,0.16,0.013,0.52,0
TXN100249,2026-09-03 04:41:27,3134.76,4,3,25,2,1817.14,1.73,0,0,2.3,0,0,CREDIT_CARD,utilities,291,0,0.176,0.13,0.06,0
TXN100250,2026-08-05 13:34:42,437.77,13,2,18,3,563.77,0.78,0,0,7.7,0,0,UPI,luxury,116,0,0.133,0.155,0.09,0
TXN100251,2026-08-11 18:20:41,12515.64,18,1,59,2,4500.66,2.78,0,0,3.8,0,0,UPI,grocery,13,0,0.049,0.126,0.06,0
TXN100252,2026-08-31 22:20:32,4213.97,22,0,40,6,1578.32,2.67,0,0,9.8,0,0,UPI,ecommerce,7,0,0.514,0.092,0.18,0
TXN100253,2026-08-27 21:59:23,3275.49,21,3,42,1,2966.03,1.1,1,0,10.1,0,0,UPI,utilities,12,0,0.019,0.333,0.03,0
TXN100254,2026-08-28 11:01:08,763.97,11,4,37,2,2955.11,0.26,0,0,2.5,0,1,CREDIT_CARD,utilities,130,0,0.181,0.157,0.26,0
TXN100255,2026-08-16 23:03:08,2388.29,23,6,41,4,866.81,2.76,0,0,3.2,0,0,NET_BANKING,electronics,101,0,0.424,0.034,0.12,0
TXN100256,2026-08-29 12:51:30,2805.22,12,5,45,1,1854.17,1.51,0,0,1.6,0,0,UPI,electronics,86,0,0.087,0.355,0.03,0
TXN100257,2026-08-28 09:49:21,81.17,9,4,28,3,202.08,0.4,0,0,11.1,0,0,UPI,utilities,314,0,0.298,0.251,0.09,0
TXN100258,2026-08-17 16:44:06,3795.43,16,0,47,3,3710.55,1.02,0,0,8.3,0,2,NET_BANKING,electronics,64,0,0.168,0.262,0.49,0
TXN100259,2026-08-27 14:41:38,4783.02,14,3,39,3,3873.77,1.23,0,1,244.1,0,0,WALLET,utilities,332,0,0.369,0.435,0.09,0
TXN100260,2026-08-26 18:57:13,3204.16,18,2,54,1,1628.25,1.97,0,0,5.8,1,0,CREDIT_CARD,luxury,17,0,0.294,0.217,0.03,0
TXN100261,2026-08-16 20:29:29,4053.07,20,6,65,4,1875.83,2.16,0,0,6.5,0,1,CREDIT_CARD,ecommerce,247,0,0.137,0.089,0.32,0
TXN100262,2026-08-09 21:06:45,7060.04,21,6,50,3,8974.53,0.79,1,1,368.0,0,2,UPI,ecommerce,377,0,0.038,0.067,0.49,1
TXN100263,2026-08-21 09:56:15,1628.64,9,4,32,4,2004.0,0.81,1,0,9.7,1,2,CREDIT_CARD,ecommerce,101,0,0.065,0.187,0.52,0
TXN100264,2026-09-03 08:57:55,1490.65,8,3,34,2,1871.38,0.8,0,0,7.3,0,0,CREDIT_CARD,travel,169,0,0.235,0.407,0.06,0
TXN100265,2026-08-20 01:55:22,1076.38,1,3,35,5,878.18,1.23,0,0,10.7,0,2,WALLET,travel,136,0,0.109,0.044,0.55,0
TXN100266,2026-08-19 22:14:32,3182.13,22,2,31,4,2093.84,1.52,0,0,2.6,1,2,UPI,ecommerce,65,0,0.082,0.441,0.52,0
TXN100267,2026-08-26 15:43:42,1350.74,15,2,37,9,1439.61,0.94,0,0,2.0,0,5,CREDIT_CARD,grocery,848,0,0.376,0.169,1.0,0
TXN100268,2026-08-09 02:02:15,575.05,2,6,36,1,937.59,0.61,0,0,11.8,0,0,WALLET,ecommerce,155,0,0.361,0.19,0.03,0
TXN100269,2026-08-26 04:11:20,222.25,4,2,43,2,457.37,0.49,0,0,11.6,0,0,DEBIT_CARD,travel,255,0,0.088,0.35,0.06,0
TXN100270,2026-08-16 11:41:45,518.87,11,6,32,2,1091.0,0.48,0,0,2.5,0,1,UPI,ecommerce,327,0,0.279,0.142,0.26,0
TXN100271,2026-08-21 13:09:41,1258.34,13,4,40,2,3095.9,0.41,1,1,183.5,0,0,NET_BANKING,electronics,173,0,0.368,0.372,0.06,0
TXN100272,2026-08-17 09:41:10,1604.4,9,0,61,5,1757.57,0.91,0,0,5.3,0,0,UPI,electronics,4,0,0.364,0.226,0.15,0
TXN100273,2026-08-15 06:20:39,1292.86,6,5,23,3,2214.91,0.58,0,0,2.9,0,0,UPI,gaming,280,0,0.408,0.156,0.09,0
TXN100274,2026-08-29 03:03:18,496.81,3,5,22,6,457.72,1.09,0,0,9.4,0,1,UPI,ecommerce,151,0,0.142,0.284,0.38,0
TXN100275,2026-08-07 02:39:31,1320.92,2,4,57,5,1657.47,0.8,0,0,9.0,0,0,UPI,ecommerce,516,0,0.042,0.19,0.15,0
TXN100276,2026-08-11 17:43:07,1140.94,17,1,47,1,679.59,1.68,0,0,2.3,0,0,UPI,utilities,59,0,0.379,0.071,0.03,0
TXN100277,2026-08-26 04:11:39,4088.51,4,2,33,3,3403.56,1.2,0,1,265.0,0,0,UPI,gaming,217,0,0.191,0.108,0.09,0
TXN100278,2026-08-15 01:03:01,3343.63,1,5,27,4,2044.02,1.64,0,0,5.7,0,0,CREDIT_CARD,grocery,48,0,0.26,0.2,0.12,0
TXN100279,2026-08-07 15:54:41,2901.35,15,4,43,2,1880.82,1.54,0,0,1.1,0,0,UPI,utilities,17,0,0.253,0.044,0.06,0
TXN100280,2026-08-06 09:18:24,5584.01,9,3,51,0,2165.07,2.58,0,0,4.4,0,0,WALLET,ecommerce,243,0,0.209,0.207,0.0,0
TXN100281,2026-08-09 16:33:24,1480.74,16,6,38,2,1017.95,1.45,0,0,2.0,0,0,DEBIT_CARD,electronics,739,0,0.077,0.296,0.06,0
TXN100282,2026-08-11 08:23:01,966.87,8,1,46,1,1536.8,0.63,0,0,7.5,0,0,CREDIT_CARD,grocery,286,0,0.087,0.173,0.03,0
TXN100283,2026-08-31 19:58:23,1671.44,19,0,18,0,1608.81,1.04,0,0,5.1,0,0,NET_BANKING,ecommerce,774,0,0.097,0.245,0.0,0
TXN100284,2026-08-13 01:27:41,3420.89,1,3,24,4,2027.87,1.69,0,0,4.9,0,0,UPI,electronics,847,0,0.603,0.14,0.12,0
TXN100285,2026-08-30 01:52:32,4720.23,1,6,49,1,2464.67,1.92,0,0,5.9,0,0,UPI,ecommerce,205,0,0.109,0.457,0.03,0
TXN100286,2026-08-06 09:58:55,3480.5,9,3,19,0,1940.28,1.79,0,0,4.6,0,0,CREDIT_CARD,travel,845,0,0.19,0.265,0.0,0
TXN100287,2026-08-30 22:03:30,9133.5,22,6,34,10,8134.74,1.12,0,0,9.6,0,8,CREDIT_CARD,utilities,90,0,0.247,0.029,1.0,0
TXN100288,2026-08-07 20:14:57,2343.41,20,4,23,3,3063.04,0.77,1,0,2.0,1,1,UPI,travel,847,0,0.299,0.072,0.29,0
TXN100289,2026-08-13 19:44:01,6854.97,19,3,28,1,2021.76,3.39,0,0,0.5,1,0,CREDIT_CARD,ecommerce,673,0,0.164,0.232,0.03,0
TXN100290,2026-08-27 09:46:25,776.62,9,3,36,5,1123.98,0.69,0,0,5.3,0,1,UPI,electronics,371,0,0.098,0.256,0.35,0
TXN100291,2026-08-22 12:14:45,998.05,12,5,51,5,1039.89,0.96,0,0,7.6,0,0,DEBIT_CARD,grocery,90,0,0.117,0.157,0.15,0
TXN100292,2026-08-08 17:37:37,1076.47,17,5,49,0,1445.28,0.74,1,0,11.7,3,0,DEBIT_CARD,travel,475,0,0.162,0.076,0.0,0
TXN100293,2026-08-22 00:15:45,3227.88,0,5,19,4,3253.81,0.99,0,0,6.8,0,0,CREDIT_CARD,electronics,891,0,0.147,0.1,0.12,0
TXN100294,2026-08-31 23:36:08,4220.63,23,0,37,4,9691.32,0.44,1,0,10.9,0,0,UPI,grocery,596,0,0.282,0.304,0.12,0
TXN100295,2026-08-10 14:34:37,1546.53,14,0,28,6,3655.74,0.42,0,0,3.4,0,0,CREDIT_CARD,ecommerce,227,0,0.147,0.211,0.18,0
TXN100296,2026-08-14 13:37:37,6124.53,13,4,33,4,2803.16,2.18,0,1,300.3,0,0,UPI,travel,88,0,0.181,0.109,0.12,0
TXN100297,2026-08-24 14:22:21,1975.35,14,0,42,2,3385.7,0.58,0,0,0.1,0,0,UPI,utilities,102,0,0.331,0.178,0.06,0
TXN100298,2026-08-22 18:31:47,783.63,18,5,43,1,1617.42,0.48,0,0,3.7,0,0,CREDIT_CARD,electronics,143,0,0.403,0.068,0.03,0
TXN100299,2026-08-09 05:31:25,617.78,5,6,45,3,574.41,1.08,0,0,7.1,0,0,DEBIT_CARD,grocery,267,0,0.03,0.27,0.09,0
TXN100300,2026-08-05 18:37:42,16162.15,18,2,20,1,7549.81,2.14,0,0,9.1,0,1,CREDIT_CARD,electronics,590,0,0.306,0.075,0.23,0
TXN100301,2026-08-17 09:34:07,2184.92,9,0,37,3,1346.29,1.62,0,0,5.3,0,0,UPI,grocery,9,0,0.289,0.068,0.09,0
TXN100302,2026-08-11 11:45:51,113.15,11,1,29,4,797.43,0.14,0,0,7.3,0,0,CREDIT_CARD,ecommerce,163,0,0.359,0.109,0.12,0
TXN100303,2026-08-18 09:50:44,3045.28,9,1,33,2,3155.52,0.97,0,0,9.4,1,0,DEBIT_CARD,grocery,463,0,0.537,0.132,0.06,0
TXN100304,2026-08-21 09:09:52,4123.84,9,4,32,1,2199.6,1.87,0,0,9.5,0,0,UPI,grocery,80,0,0.139,0.042,0.03,0
TXN100305,2026-08-20 04:50:10,3644.81,4,3,26,7,2101.15,1.73,0,0,5.4,1,3,UPI,ecommerce,280,0,0.356,0.013,0.81,0
TXN100306,2026-08-22 13:50:16,1102.38,13,5,34,2,2178.27,0.51,0,0,0.1,0,0,UPI,ecommerce,430,0,0.124,0.1,0.06,0
TXN100307,2026-08-26 03:06:16,3152.4,3,2,49,3,2122.94,1.48,0,0,5.3,2,0,WALLET,utilities,38,0,0.258,0.001,0.09,0
TXN100308,2026-08-31 15:41:20,1470.39,15,0,24,5,2192.29,0.67,0,1,15.5,0,2,CREDIT_CARD,ecommerce,367,0,0.119,0.164,0.55,0
TXN100309,2026-08-14 17:39:33,1639.95,17,4,41,1,1030.37,1.59,0,0,7.8,0,0,WALLET,utilities,1,0,0.425,0.043,0.03,0
TXN100310,2026-08-25 20:34:44,6756.77,20,1,36,5,5695.59,1.19,0,0,1.6,1,0,CREDIT_CARD,grocery,303,0,0.087,0.032,0.15,0
TXN100311,2026-08-23 06:24:50,3235.98,6,6,43,3,2718.26,1.19,1,0,6.5,1,1,UPI,ecommerce,57,0,0.26,0.115,0.29,0
TXN100312,2026-08-12 02:26:43,4045.81,2,2,33,4,4257.61,0.95,0,0,8.0,1,0,UPI,travel,187,0,0.483,0.037,0.12,0
TXN100313,2026-09-04 06:01:25,4754.36,6,4,39,3,4729.36,1.01,0,0,3.3,1,0,UPI,ecommerce,34,0,0.09,0.089,0.09,0
TXN100314,2026-08-18 22:19:57,1126.42,22,1,25,2,1633.98,0.69,0,0,7.0,0,0,NET_BANKING,electronics,381,0,0.038,0.191,0.06,0
TXN100315,2026-08-09 12:49:03,702.8,12,6,27,3,905.88,0.78,0,0,1.7,0,1,CREDIT_CARD,electronics,207,0,0.12,0.108,0.29,0
TXN100316,2026-08-15 03:29:26,658.69,3,5,24,3,1855.14,0.36,0,0,0.8,0,1,NET_BANKING,grocery,82,0,0.243,0.063,0.29,0
TXN100317,2026-08-17 13:41:23,967.76,13,0,28,0,695.32,1.39,0,0,4.6,4,0,UPI,gaming,101,0,0.112,0.25,0.0,0
TXN100318,2026-09-03 04:35:14,517.21,4,3,41,4,1016.21,0.51,0,0,0.2,0,0,UPI,ecommerce,579,0,0.39,0.343,0.12,0
TXN100319,2026-08-14 17:19:32,23731.86,17,4,45,3,8300.06,2.86,0,0,10.7,0,0,CREDIT_CARD,ecommerce,192,0,0.175,0.025,0.09,0
TXN100320,2026-08-09 03:26:31,3627.98,3,6,49,2,4378.98,0.83,0,0,8.5,0,0,WALLET,ecommerce,69,0,0.098,0.043,0.06,0
TXN100321,2026-08-20 19:15:07,2070.97,19,3,68,3,1954.18,1.06,1,0,10.5,0,0,NET_BANKING,travel,759,0,0.154,0.088,0.09,0
TXN100322,2026-08-31 06:52:20,1953.24,6,0,49,0,6299.37,0.31,0,0,11.0,0,0,NET_BANKING,ecommerce,287,0,0.103,0.113,0.0,0
TXN100323,2026-08-27 04:51:10,7042.23,4,3,23,1,4439.34,1.59,1,0,0.1,0,0,NET_BANKING,electronics,32,0,0.087,0.302,0.03,0
TXN100324,2026-08-28 18:20:50,2120.82,18,4,61,2,10884.96,0.19,0,0,6.9,0,0,CREDIT_CARD,gaming,618,0,0.048,0.3,0.06,0
TXN100325,2026-08-14 20:34:18,857.71,20,4,18,2,966.74,0.89,1,0,11.2,0,0,CREDIT_CARD,electronics,598,0,0.208,0.679,0.06,0
TXN100326,2026-08-25 07:14:36,7000.96,7,1,49,2,2666.64,2.63,0,0,7.2,0,0,DEBIT_CARD,gaming,269,0,0.189,0.262,0.06,0
TXN100327,2026-08-11 13:37:20,157.21,13,1,32,3,335.74,0.47,1,0,11.2,1,0,UPI,gaming,106,0,0.243,0.039,0.09,0
TXN100328,2026-08-06 14:56:06,2377.97,14,3,34,2,3000.64,0.79,0,0,6.2,0,0,UPI,grocery,323,0,0.097,0.19,0.06,0
TXN100329,2026-09-03 17:43:00,1078.55,17,3,32,4,482.06,2.24,1,0,9.8,0,0,UPI,ecommerce,10,0,0.067,0.322,0.12,0
TXN100330,2026-08-28 00:09:19,356.16,0,4,43,3,216.71,1.64,0,0,2.5,0,0,UPI,luxury,139,0,0.34,0.108,0.09,0
TXN100331,2026-09-02 13:16:23,6737.86,13,2,36,4,5429.97,1.24,0,0,1.6,0,0,CREDIT_CARD,travel,143,0,0.05,0.123,0.12,0
TXN100332,2026-09-02 23:22:19,5526.68,23,2,41,3,2024.8,2.73,0,0,6.6,0,0,WALLET,travel,85,0,0.031,0.292,0.09,0
TXN100333,2026-08-10 12:42:02,4964.39,12,0,55,2,4285.43,1.16,0,0,11.5,1,1,UPI,ecommerce,155,0,0.29,0.114,0.26,0
TXN100334,2026-08-17 16:37:23,8731.96,16,0,52,2,4685.69,1.86,0,0,0.0,2,1,NET_BANKING,grocery,37,0,0.235,0.252,0.26,0
TXN100335,2026-09-02 10:35:42,1190.21,10,2,36,4,943.82,1.26,1,1,27.0,0,0,UPI,gaming,349,0,0.292,0.211,0.12,0
TXN100336,2026-08-27 11:46:35,8518.94,11,3,35,3,8721.39,0.98,0,0,8.4,0,0,UPI,ecommerce,138,0,0.121,0.115,0.09,0
